Time, Baro, TempC, TempF, BaroCal, AltiM, AltiF, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ, LAccX, LAccY, LAccZ, GravX, GravY, GravZ, RotTheta, RotI, RotJ, RotK, GeoRotTheta, GeoRotI, GeoRotJ, GeoRotK, GameRotTheta, GameRotI, GameRotJ, GameRotK10.42, 876.41, 23.42, 74.15, 0.00, 1207.22, 3960.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
11.82, 810.45, 23.71, 74.67, 0.00, 1844.48, 6051.45, 0.84, 0.38, 9.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -0.50, 0.20, 0.09, 0.10, 0.04, 9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, -0.00, -0.01, 0.00, 
11.89, 810.44, 23.71, 74.67, 0.00, 1844.58, 6051.78, 0.84, 0.38, 9.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -0.50, 0.20, 0.09, 0.10, 0.04, 9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, -0.00, -0.01, 0.00, 
11.95, 810.45, 23.71, 74.67, 0.00, 1844.48, 6051.44, 0.84, 0.38, 9.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -0.50, 0.20, 0.09, 0.10, 0.04, 9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, -0.00, -0.01, 0.00, 
12.03, 810.46, 23.71, 74.67, 0.00, 1844.45, 6051.36, 0.84, 0.38, 9.54, -0.02, 0.01, 0.04, 0.00, 0.00, 0.00, -0.50, 0.20, 0.09, 0.10, 0.04, 9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, -0.00, -0.01, 0.00, 
12.09, 810.46, 23.71, 74.67, 0.00, 1844.42, 6051.26, 0.84, 0.38, 9.54, -0.02, 0.01, 0.04, 0.00, 0.00, 0.00, -0.50, 0.20, 0.09, 0.09, 0.07, 9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, -0.00, -0.01, 0.00, 
12.17, 810.45, 23.71, 74.67, 0.00, 1844.49, 6051.49, 0.84, 0.38, 9.54, -0.02, 0.01, 0.04, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.09, 0.07, 9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, -0.00, -0.01, 0.00, 
12.23, 810.46, 23.71, 74.67, 0.00, 1844.40, 6051.19, 0.84, 0.38, 9.54, -0.00, 0.01, 0.06, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.09, 0.07, 9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, -0.00, -0.01, 0.00, 
12.31, 810.46, 23.71, 74.67, 0.00, 1844.47, 6051.42, 0.84, 0.38, 9.54, -0.00, 0.01, 0.06, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.05, 0.07, 9.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, -0.00, -0.01, 0.00, 
12.36, 810.45, 23.71, 74.67, 0.00, 1844.56, 6051.71, 0.84, 0.38, 9.54, -0.00, 0.01, 0.06, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.05, 0.07, 9.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, -0.00, -0.01, 0.00, 
12.44, 810.45, 23.71, 74.67, 0.00, 1844.50, 6051.50, 0.23, -0.15, 9.65, -0.00, 0.01, 0.06, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.05, 0.07, 9.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, -0.00, -0.01, 0.00, 
12.50, 810.45, 23.71, 74.67, 0.00, 1844.51, 6051.53, 0.23, -0.15, 9.65, -0.00, 0.01, 0.06, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.05, 0.07, 9.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, -0.00, -0.01, 0.00, 
12.58, 810.46, 23.71, 74.67, 0.00, 1844.38, 6051.13, 0.34, -0.23, 9.88, -0.00, 0.01, 0.06, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.05, 0.07, 9.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, -0.00, -0.01, 0.00, 
12.64, 810.47, 23.71, 74.67, 0.00, 1844.31, 6050.89, 0.34, -0.23, 9.88, -0.00, 0.01, 0.06, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.05, 0.07, 9.62, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, -0.00, -0.01, 0.00, 
12.71, 810.47, 23.71, 74.67, 0.00, 1844.28, 6050.80, 0.34, -0.23, 9.88, -0.00, 0.01, 0.06, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.05, 0.07, 9.62, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, -0.00, -0.01, 0.00, 
12.78, 810.47, 23.71, 74.67, 0.00, 1844.29, 6050.82, 0.34, -0.23, 9.88, -0.00, 0.01, 0.06, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.06, 0.07, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, -0.00, -0.01, 0.00, 
12.85, 810.49, 23.70, 74.67, 0.00, 1844.15, 6050.37, -0.50, -0.27, 9.80, -0.00, 0.01, 0.06, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.06, 0.07, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, -0.00, -0.01, 0.00, 
12.91, 810.50, 23.71, 74.67, 0.00, 1844.02, 6049.94, -0.50, -0.27, 9.80, -0.00, 0.01, 0.06, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.06, 0.07, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, -0.00, -0.01, 0.00, 
12.99, 810.51, 23.71, 74.67, 0.00, 1843.97, 6049.78, -0.50, -0.27, 9.80, -0.01, 0.02, -0.11, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.06, 0.07, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, -0.00, -0.01, 0.00, 
13.05, 810.50, 23.71, 74.67, 0.00, 1844.07, 6050.09, -0.54, -0.27, 9.58, -0.01, 0.02, -0.11, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.06, 0.07, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, -0.00, -0.01, 0.00, 
13.13, 810.50, 23.71, 74.67, 0.00, 1844.01, 6049.92, -0.54, -0.27, 9.58, -0.01, 0.02, -0.11, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.06, 0.07, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, -0.00, 0.00, 
13.18, 810.51, 23.71, 74.67, 0.00, 1843.93, 6049.65, -0.54, -0.27, 9.58, 0.01, -0.02, -0.07, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.06, 0.07, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, -0.00, 0.00, 
13.27, 810.52, 23.71, 74.67, 0.00, 1843.84, 6049.34, -0.54, -0.27, 9.58, 0.01, -0.02, -0.07, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.06, 0.07, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, -0.00, 0.00, 
13.32, 810.51, 23.71, 74.67, 0.00, 1843.92, 6049.60, 0.38, -0.19, 9.61, 0.01, -0.02, -0.07, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.06, 0.07, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, -0.00, 0.00, 
13.40, 810.50, 23.71, 74.67, 0.00, 1844.03, 6049.96, 0.38, -0.19, 9.61, -0.00, 0.03, -0.02, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.06, 0.07, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, -0.00, 0.00, 
13.46, 810.50, 23.71, 74.67, 0.00, 1844.02, 6049.93, 0.38, -0.19, 9.61, -0.00, 0.03, -0.02, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.05, 0.07, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, -0.00, 0.00, 
13.54, 810.50, 23.71, 74.67, 0.00, 1843.99, 6049.84, 0.19, -0.19, 9.46, -0.00, 0.03, -0.02, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.05, 0.07, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, -0.00, 0.00, 
13.60, 810.49, 23.71, 74.67, 0.00, 1844.15, 6050.35, 0.19, -0.19, 9.46, -0.03, -0.01, 0.04, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.05, 0.07, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, -0.00, 0.00, 
13.68, 810.49, 23.71, 74.67, 0.00, 1844.11, 6050.24, 0.19, -0.19, 9.46, -0.03, -0.01, 0.04, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.05, 0.07, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, -0.00, 0.00, 
13.74, 810.49, 23.71, 74.67, 0.00, 1844.10, 6050.20, -0.92, 0.30, 9.77, -0.03, -0.01, 0.04, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.05, 0.07, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, -0.00, 0.00, 
13.82, 810.49, 23.71, 74.67, 0.00, 1844.14, 6050.33, -0.92, 0.30, 9.77, 0.01, 0.00, -0.07, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.05, 0.07, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, -0.00, 0.00, 
13.88, 810.48, 23.71, 74.67, 0.00, 1844.24, 6050.66, -0.92, 0.30, 9.77, -0.00, -0.01, -0.14, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.05, 0.07, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, -0.00, 0.00, 
13.95, 810.48, 23.71, 74.67, 0.00, 1844.27, 6050.76, -0.92, 0.30, 9.77, -0.00, -0.01, -0.14, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.05, 0.07, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, -0.00, 0.00, 
14.01, 810.49, 23.71, 74.67, 0.00, 1844.08, 6050.14, -0.92, 0.30, 9.77, -0.00, -0.01, -0.14, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.05, 0.07, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, -0.00, 0.00, 
14.09, 810.51, 23.71, 74.68, 0.00, 1843.91, 6049.56, -0.92, 0.30, 9.77, -0.00, -0.01, -0.14, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.02, 0.05, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, -0.00, 0.00, 
14.15, 810.50, 23.71, 74.68, 0.00, 1843.99, 6049.85, -0.92, 0.30, 9.77, 0.01, 0.04, 0.30, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.02, 0.05, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, -0.00, 0.00, 
14.23, 810.51, 23.71, 74.68, 0.00, 1843.94, 6049.66, -0.92, 0.30, 9.77, -0.00, 0.02, 0.08, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.02, 0.05, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, -0.00, 0.00, 
14.29, 810.50, 23.71, 74.68, 0.00, 1843.99, 6049.85, -0.92, 0.30, 9.77, -0.02, -0.05, 0.04, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.02, 0.05, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, -0.00, 0.00, 
14.37, 810.48, 23.71, 74.68, 0.00, 1844.22, 6050.60, -0.92, 0.30, 9.77, -0.02, -0.05, 0.04, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.02, 0.05, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, -0.00, 0.00, 
14.43, 810.48, 23.71, 74.68, 0.00, 1844.24, 6050.67, -0.92, 0.30, 9.77, 0.01, -0.00, 0.42, -18.06, -10.50, -39.06, -0.50, 0.20, 0.09, 0.02, 0.05, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, -0.00, 0.00, 
14.50, 810.47, 23.71, 74.68, 0.00, 1844.33, 6050.96, -0.92, 0.30, 9.77, 0.01, -0.00, 0.42, -20.44, -8.06, -37.69, -0.50, 0.20, 0.09, 0.02, 0.05, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, -0.00, 0.00, 
14.56, 810.47, 23.71, 74.68, 0.00, 1844.34, 6050.98, -0.08, 0.15, 9.73, 0.01, -0.00, 0.42, -20.44, -8.06, -37.69, -0.50, 0.20, 0.09, 0.02, 0.05, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, -0.00, 0.00, 
14.64, 810.47, 23.71, 74.68, 0.00, 1844.28, 6050.80, -0.08, 0.15, 9.73, 0.01, -0.00, 0.42, -20.44, -8.06, -37.69, -0.50, 0.20, 0.09, 0.02, 0.05, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.05, 
14.70, 810.48, 23.71, 74.68, 0.00, 1844.25, 6050.70, -0.08, 0.15, 9.73, -0.01, -0.04, -0.58, -20.44, -8.06, -37.69, -0.50, 0.20, 0.09, 0.02, 0.05, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.05, 
14.78, 810.47, 23.71, 74.68, 0.00, 1844.37, 6051.10, -0.08, 0.15, 9.73, -0.01, -0.04, -0.58, -20.44, -8.06, -37.69, -0.50, 0.20, 0.09, 0.02, 0.05, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.05, 
14.84, 810.47, 23.71, 74.69, 0.00, 1844.35, 6051.02, 0.54, -0.11, 9.73, -0.01, -0.04, -0.58, -20.44, -8.06, -37.69, -0.50, 0.20, 0.09, 0.02, 0.05, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.05, 
14.92, 810.48, 23.71, 74.68, 0.00, 1844.23, 6050.62, 0.54, -0.11, 9.73, 0.02, 0.03, -0.00, -20.44, -8.06, -37.69, -0.50, 0.20, 0.09, 0.02, 0.05, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.05, 
14.98, 810.49, 23.71, 74.69, 0.00, 1844.11, 6050.24, 0.54, -0.11, 9.73, 0.02, 0.03, -0.00, -20.44, -8.06, -37.69, -0.50, 0.20, 0.09, 0.02, 0.03, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.05, 
15.06, 810.50, 23.71, 74.69, 0.00, 1844.04, 6050.01, -0.46, -0.57, 9.58, 0.02, 0.03, -0.00, -20.44, -8.06, -37.69, -0.50, 0.20, 0.09, 0.02, 0.03, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.05, 
15.11, 810.50, 23.71, 74.69, 0.00, 1844.06, 6050.07, -0.46, -0.57, 9.58, -0.02, -0.01, -0.06, -20.44, -8.06, -37.69, -0.50, 0.20, 0.09, 0.02, 0.03, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.05, 
15.20, 810.50, 23.72, 74.69, 0.00, 1844.07, 6050.11, -0.46, -0.57, 9.58, -0.02, -0.01, -0.06, -20.44, -8.06, -37.69, -0.50, 0.20, 0.09, 0.02, 0.03, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, -0.00, 0.01, 
15.25, 810.50, 23.72, 74.69, 0.00, 1844.02, 6049.94, -0.46, -0.57, 9.58, -0.04, -0.03, 0.17, -20.44, -8.06, -37.69, -0.50, 0.20, 0.09, 0.02, 0.03, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, -0.00, 0.01, 
15.33, 810.51, 23.71, 74.69, 0.00, 1843.91, 6049.57, -0.46, -0.57, 9.58, -0.04, -0.03, 0.17, -20.44, -8.06, -37.69, -0.50, 0.20, 0.09, 0.02, 0.03, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, -0.00, 0.01, 
15.39, 810.52, 23.72, 74.69, 0.00, 1843.85, 6049.38, -0.46, -0.57, 9.58, -0.03, 0.03, 0.16, -20.44, -8.06, -37.69, -0.50, 0.20, 0.09, 0.02, 0.03, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, -0.00, 0.01, 
15.47, 810.52, 23.72, 74.69, 0.00, 1843.85, 6049.37, 0.46, 0.38, 9.77, -0.03, 0.03, 0.16, -20.44, -8.06, -37.69, -0.50, 0.20, 0.09, 0.02, 0.03, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, -0.00, 0.01, 
15.54, 810.53, 23.72, 74.69, 0.00, 1843.69, 6048.87, 0.46, 0.38, 9.77, -0.02, -0.02, 0.02, -20.44, -8.06, -37.69, -0.50, 0.20, 0.09, 0.02, 0.03, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, -0.00, 0.01, 
15.62, 810.53, 23.72, 74.69, 0.00, 1843.73, 6048.97, 0.46, 0.38, 9.77, -0.02, -0.02, 0.02, -20.44, -8.06, -37.69, -0.50, 0.20, 0.09, 0.02, 0.03, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, -0.00, -0.00, 0.01, 
15.68, 810.53, 23.72, 74.69, 0.00, 1843.76, 6049.08, 0.46, 0.38, 9.77, -0.02, -0.02, 0.02, -18.81, -9.69, -38.94, -0.50, 0.20, 0.09, 0.02, 0.03, 9.63, 0.49, -0.01, -0.00, -0.87, 0.00, 0.00, 0.00, 0.00, 1.00, -0.00, -0.00, 0.01, 
